fxID	affID	sortedName	coAuthorID
055002	205237279	hao junhua	2581310694
055003	58200834	li ying	2714309287
055004	76130692	qian wenbin	2787353234
055005	6645349	li ma	2709280988
055006	191208505	lei xueqian	2607771008
055007	19820366	li zhaosong	2230988034
055008	19820366	xiaoxiao zhang	2709330167
055009	76130692	huang xu	2627418332
055010	19820366	c hao wang y	2611412884
055011	14243506	jiamin ou	2148863280
055012	183067930	yufeng zhao	2234439580
055013	154099455	jing su	2665138080
055014	75390827	du hongguang	2156736009
055015	19820366	lou w y	2694015274
055016	47720641	enming u x	2002247895
055017	19820366	junli ren	2722016300
055018	183067930	bingde yin	2148891061
055019	92403157	li yu	2694506689
055020	19820366	bailin li	2620382138
055021	113940042	xie xinliang	2583750884
055022	19820366	jin xiufeng	2771537344
055023	204983213	wang xingzu	2164721088
055023	19820366	wang xingzu	2164721088
055024	19820366	li xiqiang	2129552257
055025	157773358	li lijuan	2562433996
055026	31595395	lu yuan	2689611799
055027	9842412	ju qian	2532097592
055028	1793135	liangpeng sun	2164754076
055029	19820366	kezhen yang	2719567273
055030	154099455	kai sun	2495716670
055031	183067930	linghong shen	2106971346
055032	107851509	cheng wang	2503600347
055033	99065089	li qunyang	2118201634
055034	19820366	xiaolin zhen	2110731926
055035	19820366	cheng hairong	2160830854
055035	14243506	cheng hairong	2160830854
055036	158842170	shengmao wu	2576296265
055037	196699116	lin yue	2487905329
055038	19820366	bi jingfeng	2314564491
055039	83519826	lin lin	2314566139
055040	19820366	朱永生	2684805618
055041	19820366	bei chen	2584216396
055042	20942203	wang xu	2694722099
055043	19820366	can ma	2156942500
055044	881766915	lv meifang	2035481661
055045	24185976	jiangliang yin	2748182530
055046	19820366	luyang yu	2714711043
055047	19820366	hangbing lu	2608688993
055048	881766915	huimei shen	2149103905
055049	183067930	zhenghao zhu	2299341941
055050	183067930	liu lizhong	2709717583
055051	149594827	jun zhao	2307322317
055052	20231570	liu wenchi	2115704660
055053	99065089	huo meng	2115712785
055054	19820366	dongbai dou	2557672238
055055	19820366	li lixuan	2761740231
055055	66867065	li lixuan	2761740231
055056	116953780	mengchu zhou	2168907694
055056	149594827	mengchu zhou	2168907694
055057	76130692	bing zhao	2507082422
055058	19820366	junwu wang	2115738238
055059	184983240	xin zhang	2496998209
055060	76130692	qiang xia	2641730909
055061	92403157	hanshuo liu	2129042911
055062	19820366	hou junli	2239014262
055063	19820366	liu qiusheng	2133669874
055064	205237279	che yongzhe	2126381834
055065	24943067	b h yang	2304945357
055066	152031979	li yunmei	2165048395
055067	19820366	chunhua wang	2625919894
055068	27357992	lin qiuye	2114716278
055069	183067930	ma zhiping	2580224934
055070	19820366	cai sun	2627928049
055071	76569877	ting wang	2777791832
055072	96852419	luo zhendong	2096260971
055073	881766915	han xun	2315774534
055074	19820366	chen shun zhong	2235965857
055075	99065089	wang yuan	2622605219
055076	194450716	mengjian tian	2591202019
055077	36399199	liao yong	2267199032
055078	24943067	feng zhou	2641943887
055079	194450716	lei yu	2114795606
055080	154099455	f li y	2345106395
055081	19820366	he yeye	2651402536
055082	19820366	baoju yang	2288473413
055083	20231570	feng ru wang	2122389750
055084	39333907	jingkai yang	2717197000
055085	184983240	daiyu song	2161264147
055086	183067930	chen liming	2722758806
055087	204983213	feng yu	2316964308
055088	76214153	zhao zhenjie	2486936092
055089	20231570	mei tao	2425965301
055090	19820366	hong hui	2096446388
055091	183067930	guang ning	2069840029
055092	168719708	laiman po	2056296640
055093	39333907	lingyu liu	2622943703
055094	24185976	liu rui	2715228575
055095	14243506	lin lu	2661102301
055096	133731052	arun b mukherjee	2126666329
055097	119454577	liu tingli	2103792322
055098	881766915	lin xie	2345571002
055099	20231570	li zhiqiang	2509777426
055100	19820366	li luo yun	2710259461
055101	18489884	liqi xu	2130142913
055102	43922553	cheng ming	2738214893
055103	28813325	siyuan zhang	2250400073
055104	158842170	donghai he	2137894408
055105	24185976	chen xingyu	2107543921
055106	90610280	fan zhang	2786598560
055107	200296433	wu xianfu	2642239127
055108	156144747	bo yu	2130206696
055109	37987034	z zhang	2710349517
055110	19820366	chunjie luo	2497472072
055111	37461747	xiao zhao	2305462404
055112	19820366	sun xiaoxiao	2311526452
055113	19820366	mao ruiging	2615079231
055114	38877650	cuifang zhao	2434752605
055115	37461747	chengliang zhu	2157516864
055116	9086337	c chen s	2318528431
055117	19820366	sihui zhong	2111361066
055118	76214153	benhong guo	2557023161
055119	99065089	deng quwen	2111385769
055120	75689368	jianyu li	2675876884
055121	170215575	li yongjun	2491896310
055122	189210763	minshou wang	2167177237
055123	76214153	ranhao sun	2582668060
055124	881766915	guo weidong	2671057161
055125	170215575	cheng gao	2145827844
055126	194450716	yichen zhuo	2568574727
055127	76130692	b h shen	2647140389
055128	108688024	miao yan	2528258243
055129	25254941	haiying peng	2118943816
055130	126520041	mengqiao wang	2637814538
055131	19820366	fangyuan he	2104066474
055132	189210763	hongchang tian	2766690738
055133	194450716	dang jianchen	2521489515
055134	19820366	huang sixun	2585128555
055135	157773358	xia xuekui	2169626678
055136	76130692	yuanfan zhang	2235682429
055137	881766915	hu yemin	2781105617
055138	3923682	naiyu xu	2633270024
055139	19820366	jia ning wang	2611902600
055140	881766915	m qi	2157779364
055140	157773358	m qi	2157779364
055141	47720641	jingrui lv	2343868029
055142	92403157	liu shuai	2695819636
055143	191208505	jiang tao	2690890187
055144	65081225	qiuyu zhang	2496188185
055145	21193070	xinwu zhang	2749045836
055146	19820366	taozhi yang	2705812494
055147	47720641	chengyang han	2518450956
055148	76130692	xiaoli xu	2423734104
055149	19820366	shi zhubing	2142169282
055150	19820366	wu zhen	2695924701
055151	200769079	he hongtao	2107973098
055152	19820366	rong sun	2213284062
055153	24943067	qianqian su	2237556338
055154	139660479	chen hailin	2107996145
055155	157773358	bailing chen	2171861933
055156	47720641	liao shasha	2169842675
055157	24943067	gaoxiang pan	2171884619
055158	28813325	lianghai yu	2226843977
055159	41198531	li xiang	2486884621
055160	125839683	feng xudong	2479347221
055161	47720641	mingli yuan	2104372733
055162	191208505	chen jiashu	2167562635
055163	20231570	bowei dong	2734935408
055164	19820366	guo wenge	2750964815
055165	92403157	chensu zhao	2742001521
055166	25254941	jin zhenyu	2116716779
055167	19820366	u w yaorong	2508234247
055168	19820366	guilian li	2629020530
055169	9086337	li yunfei	2551475383
055170	19820366	wang xingya	2154148388
055170	109935558	wang xingya	2154148388
055171	19820366	enyue zhao	2629043184
055172	4610292	wei xiaolin	2718281015
055173	881766915	fu j l	2747997548
055174	27357992	huang hui	2781134878
055175	13850615	chunlin long	2662065825
055176	183067930	jie luo	2310401899
055177	19820366	liang yingzi	2408715559
055178	99065089	fei wang	2643066181
055179	154099455	shujun wang	2706217985
055180	19820366	chen j l	2100858094
055181	142108993	dong li	2629162447
055182	9916479	liu yufeng	2138637559
055183	25254941	guangjian yan	2142494033
055184	154099455	fang jiaxiong	2239908653
055185	24943067	chengwen pei	2531061523
055186	157773358	xinjie zhang	2232587293
055187	99065089	ma xiaojun	2436263009
055188	20231570	a m xueyang	2750433196
055189	196699116	duan yuanyuan	2594458322
055190	99065089	ding xianli	2696414109
055191	16733864	panchyr yang	2158256364
055192	881766915	liu sifeng	2525280951
055193	126520041	a sood	2170207673
055194	161346416	jiang zheng	2657429179
055195	20231570	jie zheng	2492905898
055196	19820366	baoyuan wu	2676806802
055197	157507598	jianhui wang	2425030855
055198	149594827	sun zengzeng	2108393709
055199	47720641	hongzhou zhao	2131053272
055200	177725633	chan chuyan	2108403446
055201	19820366	bing jiang zheng	2638639043
055202	146620803	yangu zhang	2170276428
055203	87445476	fan zhuangzhuang	2568037815
055204	99065089	zhang zijiang	2522419046
055205	19820366	guo zhaohai	2104730921
055206	76214153	ma yantian	2119650018
055207	76130692	qiyong sun	2108437107
055208	120825670	bai j m	2475777696
055209	17747738	ji xiuhong	2104759588
055210	52158045	fan shijie	2516633677
055211	19820366	daolin tang	2629416757
055212	83519826	r r zhang	2654246663
055213	31595395	li yalin	2686705154
055214	183067930	kun qian	2097450092
055214	24943067	kun qian	2097450092
055215	99065089	gong jiehui	2318792545
055216	47720641	rui wang	2718677454
055217	96908189	tang yakun	2104804705
055218	154099455	kuilong yu	2643452524
055219	19820366	s siva vinu	1849491360
055220	16609230	f haiyan u	2420299043
055221	177933477	xiaoyan yan	2112263161
055222	20231570	g lu	2634123026
055223	21945476	hebai shen	2686778750
055224	47720641	huang mi	2471047887
055225	19820366	he weisheng	2629543465
055226	180585399	du yuguang	2686819777
055227	19820366	huanming li	2531935033
055228	76214153	q xu	2786122406
055229	19820366	pan tingting	2558699069
055229	143593769	pan tingting	2558699069
055230	28813325	meng zhichao	2222263183
055231	19820366	ganyun sun	2615390975
055232	41198531	dongxia zhao	2718828403
055233	99065089	yongbing zhang	2131277106
055233	204983213	yongbing zhang	2131277106
055234	24943067	ru yang	2108616381
055235	154893126	lu xiaohui	2131288007
055236	19820366	wang yunxia	2667907650
055237	205237279	xuejun zhang	2555402976
055238	119454577	luo xiaojuan	2657814426
055239	19820366	xinmiao zhao	2146856866
055240	19820366	e h yumei	2706818222
055241	19820366	mao yingjun	2331578364
055242	19820366	xiaobo yu	2615533205
055242	167751958	xiaobo yu	2615533205
055243	76130692	e han k	2614576951
055244	162868743	he yuqing	2667999592
055245	158842170	huimin liao	2718956245
055246	19820366	hui i l	2718963828
055247	187400657	changqin huang	2657895931
055248	91935597	dan gao	2551884678
055249	66867065	liping xu	2334535162
055250	89652312	fei ling	2127980494
055251	19820366	du quansheng	2117340739
055252	204553293	shichang wen	2326770663
055253	149594827	jinjian wu	2123822597
055254	99065089	lu yaodong	2629789676
055255	52158045	chao wei	2687101301
055256	150229711	h w zhang	2120015577
055257	37461747	huang jingyu	2441572017
055258	133868755	l wang	2687145516
055259	80143920	liu wenbao	1907453209
055260	191208505	pan yifei	2143086464
055261	14116566	chi zeng	2260135560
055262	142108993	hongyan zou	2746221514
055263	19820366	jiang kaiyu	2537513828
055264	162868743	lu peng	2677412325
055265	3923682	chen yu	2658059810
055266	99065089	qin zhaobo	2336284663
055267	881766915	chen yuxi	2634522213
055268	55712492	lu yongan	2232822988
055269	19820366	xinqiao zhang	2576515158
055270	189210763	pu xuewei	2135442015
055271	76130692	xiaoxu xuan	2517130899
055272	99065089	gao xun	2601550840
055273	19820366	yang zuotao	2329238352
055274	66867065	meng yuhua	2692238059
055275	37461747	pan tao	2108915640
055276	19820366	tang xinjing	2439050594
055277	139660479	liu xiaofan	2757723541
055278	19820366	jia yu	2476534964
055279	205237279	ji p q	2611190408
055279	75955062	ji p q	2611190408
055280	205237279	guan yong	2425259333
055281	149594827	niu yi	2780203820
055282	66867065	chen peng	2437791265
055283	139024713	gan qiuye	2557950541
055284	19820366	lu yangyang	2238049488
055285	126520041	chen xiaoyun	2128264660
055286	99065089	lin xiaozhu	2225038877
055287	162868743	sun yuanyuan	2425287610
055288	19820366	ren xinxin	2581983582
055289	157773358	xing xiumei	2461243791
055290	99065089	wen zhiying	2630139162
055291	28813325	gao qian	2486347359
055292	149594827	zhang zhu	2476919334
055293	19820366	liu yongling	2163031110
055294	75900474	li liu	2237670376
055295	149594827	liang shuang	2439098669
055296	151727225	liuzhen wang	2159097355
055297	141301092	he qing	2648922895
055298	19820366	fei jiao	2131819378
055299	148128674	shengheng zhang	2230781516
055300	16609230	jianxia lu	2672957369
055301	184490438	liao qiaohong	2079821325
055302	154099455	chen xiaoting	2623000810
055303	183067930	huang qi	2436570072
055304	191208505	z zhang	2702541911
055305	27357992	yunsong zhang	2155272631
055306	37461747	qi shaozhou	2395640839
055307	19820366	gan zibao	2663393309
055308	191208505	jiawei yan	2135791130
055309	90610280	chang yaqi	2098178839
055310	158842170	li linda	2768765369
055311	90610280	dong xiang	1974278995
055312	19820366	runping ye	1967996129
055313	157773358	rongling su	2597043033
055314	126520041	fang y	2032828548
055315	191208505	peng xiaobo	2098237105
055316	168719708	wenjun zhang	2155379312
055317	183067930	hu mengning	2132029579
055318	47720641	chen p y	2402705989
055319	76214153	qi shihui	2573783038
055320	25757504	hao li	2683025117
055321	19820366	qiao zhen	2033020861
055322	4750791	chunnan wen	2635212881
055323	99065089	yan zhengfang	2644597988
055324	24185976	bing wang	2678188236
055325	148366613	jenhyih juang	2066691942
055326	82880672	jiang li	2276223271
055327	24185976	changrong zhu	2603972846
055328	19820366	shen zhiqi	2579564689
055329	66867065	jing wang	2673337128
055330	19820366	changyong jing	2581087158
055331	881766915	i l shenglin	2374521250
055332	99065089	tianyu ye	2546434279
055333	52158045	mingcai zhang	2663736721
055334	194450716	ding xuefeng	2688042110
055335	53592917	song yonghai	2505991668
055335	19820366	song yonghai	2505991668
055336	19820366	du zhongxiang	2644736873
055337	17145004	guanghui ning	2746526996
055338	19820366	li m m	2649476128
055339	19820366	shengwei wu	2155646830
055340	20231570	youkang zhang	2151735620
055341	5343935	han xu	2439277788
055342	19820366	li zechao	2151773544
055343	65081225	luyun zhu	2124688052
055344	111599522	guangxi xie	2229219185
055345	158842170	daliang u y	2635490262
055346	184983240	liu shuangyan	2583658232
055347	19820366	hong jieli	2508201683
055348	9916479	sun tao	2659131320
055349	143413998	jin xu	2614346537
055350	881766915	lu wanyi	2770117102
055351	113940042	yang yang	2659173651
055352	90610280	wang xiaoting	2673688950
055353	881766915	xu yang	2739975340
055354	881766915	hang su	2777700059
055355	183519381	xiaodong zhang	2673736715
055356	162868743	chen li	2645067181
055357	145897649	liu zhihua	2254165956
055358	19820366	ye yuanda	2339959636
055359	47720641	ping wang	2703402789
055360	20231570	lingling xu	2631107450
055361	183519381	xiaokui yang	2136438132
055362	20231570	rufeng wang	2223964613
055363	19820366	huang yanlong	2520171981
055364	19820366	housheng wang	2497495161
055365	20231570	xiaodong zhao	2678875958
055366	1328775524	chen jianqing	2113697688
055367	19820366	fu wu xiang	2698645258
055368	20231570	xu yuqiong	2156118053
055369	99065089	i l rulong	2370087101
055370	194450716	xu xueyu	2314339253
055371	19820366	jing y	2664430386
055372	881766915	kun peng	2271292409
055373	20231570	qiyang zuo	2565293573
055374	22716506	xiuli zhang	2121319463
055374	180585399	xiuli zhang	2121319463
055375	19820366	wuxiang zhang	2309663549
055376	20231570	wu yuxin	2601083861
055377	19820366	tang zihua	2140572585
055378	20231570	chenran zhang	2125198278
055379	191208505	guangquan yi	2636074084
055380	881766915	han jianlin	2099062480
055381	90610280	xiaobo yao	2225561337
055382	90610280	guangzhao li	2520682970
055383	143593769	jiao li	2739604491
055384	37461747	tianyi zhang	2703983052
055385	134626604	nie yuqin	2528533127
055386	37461747	liu ziye	2490899813
055387	19820366	hongping wei	2102869635
055388	159948400	feng ziwei	2597812765
055389	19820366	guo wen xin	2779152181
055390	40963666	he liangnian	2582178258
055391	196699116	li shufen	2234779729
055392	99065089	f pan	2589668681
055393	58200834	fa hong liu	2444053078
055394	143868143	song yongbo	2125763705
055395	113940042	jin zuanming	2125402451
055396	20231570	huiyang liu	2224703003
055397	94310126	guo jing	2639086240
055398	47720641	hanying zhou	2121616027
055399	19820366	dong qinglin	2463956343
055400	126520041	ding weixing	2054800295
055401	76130692	shengjia wang	2166033582
055402	19820366	chen yongle	2488787727
055403	66867065	ji xinyi	2144732361
055404	19820366	shen xiaojun	2106663665
055405	76130692	ruwei wang	2280003282
055406	47720641	wang xiaotao	2129286971
055407	19820366	chen zhilin	2477889880
055408	19820366	e na y	2768665901
055409	157773358	c j she	2095710616
055410	24943067	songxin wang	2312222144
055411	19820366	f tang	2709170618
055412	10660446	en yang	2160505840
055413	157773358	jintao wang	2125495293
055414	19820366	r song	2429558991
055415	889458895	chui sinyin stephen	2133166549
055416	76130692	lv xuan	2586544414
055417	76214153	chao qu	2168480145
055418	157773358	huang xiaobo	2133188669
055419	881766915	jun li ren	2115313398
055420	27688046	cheng chuanpin	2789123715
055421	19820366	hang liu	2674676694
055422	143593769	peng qin	2560614863
055423	184983240	fang wan	2152677402
055424	19820366	wei yichen	2235915908
055425	19820366	guosheng jin	2573166092
055426	17145004	guo haiming	2699289661
055427	40963666	d h zhang	2602898559
055428	98227222	shi yang	2481522807
055429	40963666	wu zhengshun	2669887704
055430	19820366	yongfeng zhao	2770608719
055431	173759888	hong yunhan	2125977196
055432	99065089	liu yali	2699332583
055433	19820366	chuanhai xia	2699352920
055434	99065089	chu tingting	2114279048
055435	20231570	hu yonghua	2699361949
055436	19820366	yuanxiu zhang	2652160944
055437	196934937	lei shang	2766017504
055438	154099455	d g wang	2144933628
055439	163340411	junpi li	2614512037
055440	19820366	fu min zhang	2669020894
055441	200769079	anna cheung han wing	2129503343
055442	183067930	liu peng	2665618484
055443	177933477	qixiang song	2769376245
055444	19820366	ying yunming	2114348965
055445	19820366	liang yunxian	2492271322
055446	204553293	yongrui zhao	2709459993
055447	52158045	lixuan meng	2114358035
055448	200296433	xiong zhaohui	2749512739
055449	19820366	j n ning	2486589638
055450	154099455	zengda zou	2655603940
055451	90610280	mingjian zhang	2660372691
055452	19820366	xingyu xu	2160292822
055453	205237279	liu ming	2632123548
055454	19820366	yang yanglu	2592923558
055455	126520041	luo minjie	2156833651
055456	881766915	jianmin wen	2103281428
055457	180585399	zhang zhiheng	2788478218
055458	52158045	guo pingting	2776398586
055459	99065089	wenhu xu	2655727159
055460	37461747	cheng lv	2789029724
055461	153473198	ma wenzuo	2168822556
055462	76130692	deng yujie	2145133540
055463	177725633	kun sun	2714656582
055464	194450716	yuxiang zhang	2781610883
055465	20231570	dong wu	2619816665
055466	19820366	liu shuxi	2107060794
055467	126520041	weiyi xing	2129699877
055468	19820366	lin riqiang	2164855746
055469	19820366	manhong zhan	2257535847
055470	116953780	liu yi	2286032741
055471	187400657	qiu yunli	2156949529
055472	92039509	li liping	2639664851
055473	177933477	sun yue	2699724862
055474	19820366	chen yanshan	2605298703
055475	149594827	cui yuanhao	2754267405
055476	881766915	shi y	2170908316
055477	126520041	j tang	2699776949
055478	194450716	chen nianke	2157013617
055479	65081225	gan huajun	2395945930
055480	19820366	fan t w	2517127897
055481	19820366	caiyu sheng	2227786577
055482	19820366	liqing luo	2168950535
055483	183067930	xue yuankai	2118387773
055484	19820366	li shuangbin	2725146292
055485	19820366	sun wenfang	2434608491
055486	13850615	min wang	2527491293
055487	19820366	fan rong	1964520189
055488	19820366	dongdong h u	2689948193
055489	19820366	fan xiaobo	2680138442
055490	99065089	shen yinhua	2612707532
055491	19820366	xuebin zhu	2126387937
055492	191208505	wu yaping	2777318678
055493	113940042	han yajuan	2304473599
055494	162868743	li yanfeng	2601833126
055495	25254941	liu qi	2756931597
055496	19820366	yiwu zong	2296415087
055497	1284762954	li liu	2623973581
055498	19820366	jiayi sun	2157151423
055499	143868143	qiang zhao	2274407003
055500	19820366	wang z zhaoming	2639935675
055501	19820366	jingcheng xing	2126480119
055502	19820366	jian shao	2298784324
055502	76130692	jian shao	2298784324
055503	19820366	wang xiaochen	2604217107
055504	204983213	duo zhang	2486626181
055505	52158045	qingwei wang	2320408461
055506	24185976	qiulin you	2304023998
055507	199305430	bin yu	2776424909
055508	24943067	bai yujie	2621603995
055509	99065089	hu ping	2680360722
055510	87445476	li shan	2230528489
055511	154099455	pu zhao	2670692608
055512	19820366	kang qingqing	2527400889
055513	19820366	gang yi zhou	2192029691
055514	200845125	hang yechao	2442927541
055515	19820366	jingyu shi	2297547386
055516	76130692	dai jialiang	2583214534
055517	162868743	jing xu	2651504313
055518	126520041	weiduo zhu	2345109860
055519	158842170	chuanpu liu	2632800409
055520	25254941	bin chen	2496297536
055521	78978612	guo shengping	2750208941
055522	181877577	y zheng	2169302773
055522	152031979	y zheng	2169302773
055523	1322227051	hang tang ying	2570296839
055524	181326427	jing zhang	2685397938
055525	19820366	chengyue lai	2157389886
055526	150229711	chen yan	2710271488
055527	205237279	xu y	2609782886
055528	19820366	huang j w	2785959807
055529	143593769	jiafu xu	2581059770
055530	194450716	zhang zhenyu	2488017579
055531	200296433	haixia luan	1998860298
055532	1311218312	guanping u w	979105489
055533	20231570	guo weichao	2695342682
055534	167383011	gan gao she	2411522472
055535	40963666	ding hengtong	2661205746
055536	55538621	peng sun	2579386847
055537	183067930	bai mingwen	2222124935
055538	183519381	jiabin liu	2252134117
055539	24943067	lin zhao	2685529706
055540	24185976	guo sen yan	2145715782
055541	52158045	qianqian yang	2167063481
055542	19820366	chunbo miao	2111300485
055543	40963666	f liu	2444411017
055544	116953780	wang zhiguo	1444242252
055545	40963666	i l yongjian	1557648738
055546	76130692	lin tao	2661309640
055547	110109458	yang zhang	2637708330
055548	881766915	cao jiankun	2426421604
055549	157773358	hao yaoyao	2293492522
055550	19820366	binbin pei	2594176629
055551	4800084	g j wan	1848677491
055552	82880672	guan zhangjie	2145844782
055553	126520041	li xiangyang	2111415347
055553	99065089	li xiangyang	2111415347
055553	881766915	li xiangyang	2111415347
055554	39333907	liu shaocun	2157652983
055555	154099455	tang wei	2612839176
055556	19820366	jiang shaohu	2161640913
055557	19820366	donghai zhao	2591308082
055558	881766915	li xin	2628568200
055559	19820366	sun weijie	2525056425
055560	154099455	baitao zhang	2122803518
055561	194450716	chen chi	2254645921
055562	19820366	chengshuai yang	2320557401
055563	20231570	lun xie	2153786611
055564	19820366	jia xuwei	2134318603
055565	24943067	hengrui zhu	2582961320
055566	19820366	litong nie	2213229722
055567	19820366	liping zhou	2637885365
055568	19820366	shizheng zhu	2300269852
055569	194450716	guo heng	2498426212
055570	99065089	dong jie	2676088463
055571	109935558	li yuqi	2104149533
055572	19820366	gu weihua	2653469161
055573	90610280	diangang hu	2310856802
055574	185940356	fei yang	2443851571
055575	194450716	du xiaolin	2476222293
055576	99065089	liu yuan	2787391898
055577	76214153	yu zicheng	2146007898
055578	14243506	weihai xu	2100498575
055579	16733864	cho k s	2700788977
055580	24943067	jun xu	2715808101
055581	191208505	shengjun zhou	2130592275
055582	161716053	huang xuefeng	2633356292
055583	19820366	peng xia	2146057679
055584	67001856	jianyu zhu	2582914471
055585	99065089	shupeng yin	2165822147
055586	76130692	rong wang	2700910225
055587	119454577	su yanping	2633437423
055588	19820366	shuiping zhou	2661777155
055589	19820366	cao xiguang	2194502090
055590	19820366	shi su	2424929928
055591	881766915	hua li	2434895282
055592	14243506	man sang wong	2700963316
055593	75059550	chunhua ju	2700981131
055594	24943067	takahiro yonezawa	1999735462
055595	90610280	bo peng	2600322279
055596	41198531	hu wenbo	2776633350
055597	76130692	deng ran	2130738769
055598	19820366	shuaiyi zhang	2119303582
055599	19820366	earnest thomas	2618187998
055600	20231570	xiaoming yu	2481132739
055601	24943067	liang qiao	2569894413
055602	881766915	xianjing zhou	2104384735
055603	194450716	wang xinyan	2559276373
055604	177725633	xiujuan zhang	2776478036
055605	149594827	yake zhang	2755486592
055606	25254941	j ma y	2623878968
055607	47720641	xiufeng yang	2629019138
055608	889458895	hao ningning	2123154386
055609	19820366	kaijun shen	2266356498
055610	19820366	jianwu li	2633659622
055611	19820366	j peng y	2420187030
055612	157773358	xue zhang	2736979637
055613	152031979	b guo l	2443966092
055614	52158045	xin zhou	2618749977
055615	24185976	he zhen	2342727035
055616	184843921	chen yuhuan	2662061935
055617	191208505	anping du	2764242173
055618	157773358	chen wang yuan	2767573754
055619	117532281	ding fuping	2521736891
055620	27357992	sijin wu	2108237735
055621	19820366	he zhiping	2116845254
055622	139660479	chen zhipeng	2513939994
055623	20231570	jinrui wang	2162195626
055624	76130692	sun youxian	2150328097
055625	180726961	qi xiang	2524557421
055626	159948400	jianxun yang	2284018868
055627	881766915	jia wenzhi	2097287131
055628	65081225	chen jiafu	2552146206
055629	158842170	haibo wang	2691426779
055630	19820366	cui ronghua	2789054315
055631	19820366	wenfeng zeng	2574658081
055632	170215575	jianfei wu	2142589685
055633	99065089	du yu	2276011924
055634	20231570	jieliang wang	2108367552
055635	909753970	qian xisen	310046565
055636	19820366	javed mohsin	2112055649
055637	16609230	bingxin zhou	2112062177
055638	31595395	h u xiumian	2357368814
055639	65081225	xiaoqing xu	2438866163
055640	19820366	chengchao u x	2752468220
055641	76214153	du zhenting	2585281913
055642	143413998	di li	2582172562
055643	19820366	h ian	2158419482
055644	19820366	guoqiang song	2681796009
055645	19820366	esmaeili rasoul	2237991235
055646	47720641	honggang li	2686747451
055647	9086337	lichun xu	2430181112
055648	19820366	jing yuan	2634111524
055649	83519826	gui hai yan	2336258130
055650	19820366	gong yaqiong	2101146852
055651	191208505	chen jinfang	2616513434
055652	19820366	guizhi li	2345725793
055653	191208505	conghui yuan	2168072218
055654	19820366	song zhenhua	2315027858
055655	183519381	min tian	2587478964
055656	194450716	chunxi wang	2634158625
055657	194450716	zhe zhu	2583275771
055658	881766915	wei xu	2512051689
055659	52158045	lei shi	2677122070
055660	19820366	meijing zhao	2303716194
055661	24943067	cheng yuyan	2672310196
055662	58200834	j lou	2131356208
055663	157773358	he li ru	2561932236
055664	881766915	guixiang jiang	2718904885
055665	157773358	qiang xia	2701844052
055666	126520041	chen ou	2592500524
055667	19820366	xuming zhang	2747770370
055668	76130692	luo xiaohua	2216145725
055669	37461747	t tahn tzitschung	33242745
055670	154099455	di zhao	2261253736
055671	115592961	ye yuan	2701913931
055672	16609230	lifu zhang	2267615943
055673	12411659	shaoxia wang	2607710425
055674	142108993	yi zhang	2621256040
055675	126520041	xu yunjun	2108755853
055676	881766915	f k wang	2305615934
055677	19820366	jiang jianjun	2204614025
055678	20231570	shuyang wang	2711996690
055679	19820366	gangbei zhu	2464921372
055680	19820366	du qing	2294751501
055681	19820366	wang wenchao	2139190834
055682	76569877	bicheng liu	2707031985
055683	19820366	huafeng xi	2437711445
055684	37574244	ma weiwei	2599527297
055685	92403157	aizhi liu	2278256897
055686	47720641	wei zhang	2643895398
055687	19820366	guo jiao	2581857079
055688	19820366	liu pingsheng	2225391444
055689	20231570	lei zhu	2662955022
055690	4800084	suyu wang	2139323005
055691	83519826	ling xiufeng	2270974213
055692	191208505	pan xiaohui	2634645161
055693	19820366	luo yuxia	2135505345
055694	87445476	caiyong wang	2707219439
055695	24943067	chen zeka	2759838125
055696	126520041	jianzhong sun	2663020058
055697	163151501	eugene ryabov	2610677639
055698	126520041	farooq muhammad saleem	2682470126
055699	9086337	jingkun ren	2324475120
055700	24943067	ou qiang	2526823664
055701	20231570	gangqing hu	2420449443
055702	19820366	gan lihuan	2554292755
055703	191208505	li peiwei	2615684793
055704	19820366	shuaihua wang	2461244648
055705	99065089	ming wan	2529041903
055706	92403157	dazheng yang	2328072842
055707	200296433	nie yu	2707333827
055708	162868743	changxiao liu	2687487530
055709	25757504	lei wang	2435230582
055710	139759216	wenyu zhao	2097997834
055711	205237279	kang zhang	2506784427
055712	19820366	li rongfeng	2682574175
055713	83519826	min wang	2644155578
055714	204983213	peng zujun	2672884002
055715	881766915	guo hai yang	2634835140
055716	76214153	he liwenze	2437818891
055717	19820366	gu lina	2120386259
055718	183067930	e xiaoxin y	2553057855
055719	19820366	hanning zhu	2611103352
055720	21193070	lifang lu	2131865508
055721	145897649	luo wei	2707494718
055722	19820366	qiang yue	2329319773
055723	191208505	jiang jie	2668596393
055724	37796252	yu yueqing	2673015066
055725	157773358	quanxin zhu	2109202481
055726	19820366	baixing liu	2306672291
055727	162868743	li nan xue	2605521113
055728	19820366	g liang	2635021190
055729	51622183	fu hao	2735866969
055730	31595395	xuemei yang	2323376210
055731	19820366	feng minzi	2314118301
055732	14243506	liu zongbin	2151441014
055733	154099455	wan xuebin	2155385710
055734	150229711	long zhiliang	2124353141
055735	24943067	jiafei wang	2750695793
055736	19820366	qingju xue	2663536393
055737	75390827	cheng wang	2619936298
055738	92403157	wang xiaodong	2618809503
055739	101479585	yang zhou	2766198380
055740	76214153	bo li	2673311832
055741	19820366	li qipeng	2124471885
055742	157773358	song yang	2663633403
